46000.0,1,1022.0,4,5,1963,45.0,None,10.0, Туполєва
125000.0,2,2358.0,3,4,1860,53.0,42.0,5.0, Хмельницького
530000.0,3,3926.0,4,15,2017,135.0,50.0,40.0, Саперне Поле
229000.0,3,2140.0,7,25,2007,107.0,50.0,None, Героїв Сталінграда
117000.0,3,1401.0,14,26,None,None,None,None, Дніпровська
110000.0,2,2000.0,3,9,1971,55.0,None,None, Тарасівська
92900.0,3,1021.0,4,5,1956,91.0,56.0,11.0, Краківська
77500.0,1,1845.0,5,9,2018,42.0,17.0,15.0, Юнацька
40500.0,1,1067.0,4,26,None,None,None,None, Клеманська
136000.0,3,1462.0,2,16,1998,93.0,50.0,28.0, Героїв Сталінграда
499000.0,3,4229.0,None,None,None,118.0,None,None, Драгомирова
220000.0,2,2619.0,3,8,1948,84.0,52.0,13.0, *** not found
125000.0,3,1147.0,23,26,2011,109.0,83.0,16.0, Драгоманова
100000.0,2,1818.0,None,None,1958,55.0,None,None, Українки
80000.0,1,2581.0,22,25,2018,31.0,14.0,14.0, Тимошенка
57000.0,3,851.0,5,9,1985,67.0,None,None, Маяковського
170000.0,2,1932.0,3,9,2005,88.0,44.0,22.0, Дмитрівська
59750.0,2,996.0,14,15,1980,60.0,53.0,10.0, Курбаса
42678.6,1,1094.3,16,16,None,39.0,12.0,14.0, Комарова
92000.0,2,1227.0,2,25,2015,75.0,38.0,15.0, Драгоманова
115000.0,2,1597.0,4,32,2019,72.0,None,14.0, Драгомирова
54000.0,1,1227.0,18,25,2019,44.0,None,None, Моторний
45500.0,1,929.0,2,9,1995,49.0,14.0,24.0, Милославська
91500.0,1,2288.0,11,11,2020,40.0,20.0,12.0, Бойчука
60500.0,3,818.0,4,9,1990,74.0,None,None, Закревського
250000.0,1,4630.0,7,25,2019,54.0,15.0,20.0, Івана Федорова
78000.0,2,1773.0,3,9,1966,44.0,None,None, Філатова
130000.0,2,1625.0,6,25,2010,80.0,None,14.0, Перемоги
84999.0,4,885.0,7,16,1986,96.0,None,13.0, Миропільська
83000.0,3,856.0,1,22,2007,97.0,65.0,14.0, Григоренка
129999.0,2,2063.0,6,9,2018,63.0,30.0,15.0, Юнацька
70000.0,3,729.0,4,4,1946,96.0,None,None, Вишгородська
36000.0,1,1200.0,5,9,None,30.0,13.0,10.0, Жолудєва
210000.0,3,1409.0,7,12,2001,149.0,87.0,16.0, Павлівська
85900.0,3,1263.0,6,8,1964,68.0,47.0,6.0, Голосіївський
108000.0,1,2160.0,2,25,2019,50.0,30.0,10.0, Осокорська
120000.0,3,1395.0,10,24,None,86.0,40.0,17.0, Вишгородська
221000.0,2,3400.0,8,10,None,65.0,None,None, Драгомирова
60000.0,1,1818.0,5,5,1962,33.0,None,16.0, Тютюнника
165000.0,2,2845.0,6,24,2015,58.0,25.0,22.0, Маккейна
200000.0,5,1481.0,4,4,1917,135.0,None,None, Івана Мазепи
145000.0,2,1933.0,5,24,2007,75.0,44.0,14.0, Героїв Сталінграда
199000.0,3,2488.0,2,25,2018,80.0,33.0,22.0, Липківського
186117.4,1,3579.2,None,None,None,52.0,None,None, *** not found
199000.0,2,2073.0,10,25,2005,96.0,43.0,16.0, Коновальця
50700.0,1,1300.0,6,14,2019,39.0,25.0,8.0, Максимовича
185000.0,2,2256.0,5,21,2015,82.0,61.0,12.0, Зарічна
152000.0,2,1667.0,24,25,2008,None,41.0,None, Голосіївська
92000.0,3,965.0,1,25,None,None,48.0,16.0, Ясинуватський
49387.4,1,881.9,None,None,None,56.0,None,None, *** not found
56500.0,1,1749.0,5,7,2019,None,21.0,5.0, Колоса
80000.0,1,2105.0,11,21,2017,38.0,12.0,15.0, Правди
480000.0,4,2609.0,5,6,1915,184.0,108.0,34.0, Велика Васильківська
59000.0,2,1157.0,2,12,1981,51.0,None,None, Голосіївський
149632.1,1,3183.6,None,None,None,47.0,None,None, *** not found
147075.0,2,2228.0,9,11,None,66.0,None,None, Бойчука
86860.0,2,905.0,10,10,2017,96.0,44.0,23.0, Центральна
97000.0,2,1260.0,16,22,2018,77.0,None,None, Ясинуватський
55000.0,2,1222.0,13,16,1980,45.0,None,11.0, Райдужна
138000.0,2,1811.0,3,15,2014,None,None,None, Ломоносова
105000.0,2,1504.0,4,25,2014,None,None,None, 
66016.1,1,1784.2,None,None,None,37.0,None,None, *** not found
284000.0,2,2812.0,7,11,2004,101.0,None,None, Гусовського
155000.0,3,1550.0,13,23,2006,100.0,None,None, Окіпної
49899.0,1,1386.0,1,9,1978,36.0,18.0,7.0, Багговутівська
95000.0,2,1696.0,9,9,1966,56.0,34.0,8.0, Дружби Народів
380000.0,3,3585.0,9,21,2019,106.0,None,None, Маккейна
46000.0,2,913.0,1,4,None,None,30.0,12.0, Маланюка
60150.0,1,1504.0,21,26,None,40.0,14.0,20.0, Михайла Котельникова
185000.0,3,1745.0,8,25,2016,106.0,None,38.0, Героїв Севастополя
81000.0,2,964.0,18,26,2020,84.0,37.0,17.0, Маланюка
620000.0,3,4769.0,4,15,2017,130.0,66.0,16.0, Саперне Поле
48700.0,1,991.0,19,25,None,None,None,None, Балтійський
234000.0,3,2000.0,7,15,None,117.0,76.0,12.0, Кудрявська
135000.0,2,2523.0,28,34,2018,None,None,None, Перемоги
130000.0,2,2600.0,1,5,1964,50.0,None,12.0, Німанська
54100.0,1,1339.0,4,26,2018,None,None,None, Каховська
239000.0,3,3025.0,3,7,1954,79.0,44.0,13.0, Малопідвальна
140000.0,2,2188.0,10,14,None,64.0,34.0,15.0, Невська
128000.0,2,2612.0,5,14,2015,49.0,14.0,17.0, Златоустівська
31000.0,1,1107.0,9,9,1986,28.0,13.0,6.0, 
41187.0,1,936.0,3,13,None,44.0,19.0,11.0, Берковецька
120000.0,3,1188.0,11,16,1998,101.0,None,14.0, Бажана
740000.0,1,2772.0,20,24,2019,267.0,150.0,75.0, Антоновича
180000.0,3,2400.0,3,8,1990,75.0,41.0,9.0, *** not found
63000.0,3,900.0,1,9,1973,70.0,41.0,8.0, Гречка
126000.0,2,1658.0,15,32,2020,76.0,41.0,14.0, Микільсько-Слобідська
80000.0,2,1067.0,6,26,None,75.0,27.0,21.0, Правди
98000.0,1,1750.0,None,None,2018,56.0,22.0,19.0, Тимошенка
150000.0,2,1807.0,16,23,2003,83.0,None,None, Павла Тичини
100000.0,3,1000.0,8,17,2003,100.0,64.0,14.0, Олевська
120000.0,3,1237.0,2,21,2016,97.0,52.0,20.0, Освіти
41000.0,1,1464.0,9,9,1969,28.0,17.0,5.0, Іллєнка
135000.0,1,1552.0,15,22,2012,87.0,15.0,40.0, Дніпровська
155000.0,3,1742.0,4,4,1917,89.0,None,13.0, Івана Мазепи
90000.0,3,1286.0,5,16,1974,70.0,46.0,7.0, Українки
132000.0,2,1347.0,1,6,2016,98.0,32.0,18.0, Данченка
230000.0,None,4600.0,None,None,None,50.0,None,None, Драгомирова
185000.0,3,2011.0,18,25,2017,92.0,None,None, Тбіліський
70500.0,2,1203.0,20,26,2020,None,28.0,None, Каховська
87000.0,3,915.0,9,19,2019,None,52.0,None, Ушинського
185000.0,3,1637.0,8,24,2007,113.0,None,None, Урлівська
49860.0,2,997.0,2,9,1974,50.0,30.0,6.0, Світлицького
100000.0,2,1408.0,15,23,2007,71.0,30.0,12.0, Дніпровська
90000.0,1,1800.0,3,25,None,50.0,25.0,None, Липківського
152000.0,2,1949.0,14,30,2020,78.0,37.0,12.0, Микільсько-Слобідська
159900.0,3,1259.0,15,25,2007,127.0,77.0,None, Лобановського
280000.0,3,2137.0,8,9,2005,131.0,75.0,25.0, Героїв Сталінграда
85000.0,1,1545.0,6,25,2007,55.0,24.0,13.0, Дніпровська
67000.0,2,1098.0,13,15,1994,61.0,31.0,9.0, Драгоманова
59000.0,1,1224.0,16,25,2010,None,None,None, Ахматової
420000.0,2,4667.0,5,18,2017,90.0,None,None, Саперне Поле
65000.0,2,1048.0,15,17,2018,62.0,34.0,12.0, Данченка
63000.0,3,1125.0,5,5,1965,56.0,42.0,6.0, Голосіївський
95000.0,1,2568.0,5,11,1967,37.0,22.0,7.0, *** not found
100000.0,2,1562.0,8,20,None,64.0,31.0,18.0, Глибочицька
165000.0,4,1213.0,11,12,2019,136.0,100.0,30.0, Багговутівська
150000.0,3,2239.0,3,5,1917,67.0,42.0,None, Саксаганського
64000.0,2,914.0,7,25,None,70.0,36.0,10.0, Моторний
73860.0,2,1319.0,5,9,None,56.0,30.0,9.0, Йорданська
295000.0,2,4275.0,5,15,2019,69.0,49.0,20.0, Саперне Поле
55000.0,1,965.0,10,25,2018,57.0,20.0,16.0, Вернадського
79900.0,3,1051.0,7,10,1997,76.0,40.0,12.0, Курбаса
100000.0,1,2273.0,3,11,2019,44.0,None,10.0, Багговутівська
122000.0,2,1679.0,4,9,None,None,None,None, Набережно-Рибальська
145000.0,2,1933.0,4,4,1899,75.0,42.0,10.0, Саксаганського
133000.0,3,1385.0,20,25,2015,96.0,50.0,16.0, Малиновського
143000.0,3,1486.0,4,9,2011,None,40.0,30.0, Протасів Яр
62000.0,2,1378.0,2,5,1968,45.0,30.0,7.0, Німанська
95000.0,3,1397.0,3,9,None,68.0,40.0,8.0, Підвисоцького
38000.0,1,1152.0,4,9,1970,33.0,17.0,8.0, Зодчих
52500.0,2,1050.0,9,9,1973,50.0,30.0,None, Рокосовського
229000.0,2,3181.0,5,6,1935,72.0,42.0,10.0, Шовковична
62000.0,1,1550.0,7,26,2017,40.0,17.0,11.0, Крушельницької
70000.0,2,1006.0,23,25,None,None,None,None, Новопольова
45000.0,1,1125.0,11,26,None,40.0,17.0,10.0, Визволителів
70000.0,3,875.0,5,6,None,80.0,54.0,8.0, Сонячна
158000.0,2,2135.0,24,25,2014,74.0,38.0,15.0, Сікорського
58900.0,2,950.0,14,25,None,62.0,None,12.0, Радченка
104700.0,1,2380.0,14,19,2020,44.0,18.0,11.0, Бульварно-Кудрявська
37000.0,1,925.0,11,25,None,40.0,None,10.0, Кайсарова
85000.0,2,1328.0,4,24,None,64.0,30.0,20.0, Дніпровська
46000.0,3,767.0,1,5,1965,60.0,40.0,8.0, Перова
150000.0,3,1500.0,4,25,2016,100.0,53.0,15.0, Глушкова
52500.0,2,1050.0,9,9,1973,50.0,30.0,None, Рокосовського
120000.0,2,1379.0,20,25,2013,87.0,40.0,20.0, Саперно-Слобідська
38000.0,1,1118.0,4,9,1979,34.0,18.0,7.0, Миколи Кибальчича
45000.0,3,750.0,9,9,1980,60.0,40.0,7.0, Миколи Ушакова
250000.0,3,1538.0,10,22,2001,None,50.0,20.0, Антоновича
185000.0,3,1745.0,18,25,2014,106.0,None,None, Богданівська
68000.0,2,1030.0,10,26,2020,66.0,27.0,24.0, 
57000.0,1,1295.0,9,25,2019,44.0,None,16.0, Сверстюка
52500.0,2,721.0,7,25,2021,None,30.0,18.0, Ревуцького
250000.0,4,1923.0,7,22,2010,130.0,50.0,50.0, Ованеса Туманяна
540000.0,4,4000.0,4,14,2019,135.0,None,None, Саперне Поле
120000.0,3,945.0,12,16,1997,127.0,None,14.0, Григоренка
55999.0,1,1400.0,13,14,2020,40.0,22.0,6.0, Гречка
68800.0,3,1110.0,2,12,1977,62.0,40.0,8.0, Богатирська
120000.0,2,2400.0,19,22,2009,50.0,None,None, Білоруська
94000.0,1,2043.0,1,9,None,46.0,None,None, Регенераторна
65500.0,1,1770.0,20,27,2019,37.0,14.0,9.0, Вишняківська
50000.0,2,1087.0,16,16,1982,46.0,26.0,8.0, Гонгадзе
52500.0,1,1117.0,15,25,2019,47.0,15.0,18.0, Правди
64980.0,4,812.0,4,9,1969,80.0,56.0,7.0, Кольцова
115000.0,2,1643.0,13,17,2014,70.0,32.0,12.0, Воскресенська
200000.0,2,2564.0,14,20,2005,78.0,38.0,19.0, Руставелі
484000.0,2,3569.0,2,24,2010,None,None,None, Голосіївський
79000.0,1,1775.0,5,18,2015,None,None,15.0, Комбінатна
45000.0,2,1000.0,5,5,1960,45.0,31.0,6.0, Салютна
78000.0,1,1418.0,7,26,None,55.0,15.0,18.0, Маланюка
91999.0,3,1000.0,1,5,1958,92.0,48.0,27.0, Ромоданова
128000.0,1,2510.0,2,9,2015,51.0,15.0,25.0, Саперне Поле
38700.0,1,900.0,18,25,None,43.0,15.0,16.0, Сім’ї Кульженків
95000.0,2,1557.0,3,5,1960,61.0,None,None, Лабораторна
77000.0,1,1426.0,16,24,2015,54.0,22.0,11.0, Драгоманова
52990.0,1,1162.0,7,22,None,None,19.0,20.0, 
330000.0,3,2357.0,2,9,2000,140.0,None,None, Кудрявська
83000.0,2,1107.0,10,26,2019,75.0,30.0,27.0, Краківська
105000.0,2,1721.0,12,12,2008,61.0,27.0,26.0, Кольцова
225000.0,2,4500.0,8,23,2019,50.0,None,None, Антоновича
62000.0,2,954.0,3,19,2001,65.0,None,None, Лариси Руденко
90000.0,4,811.0,1,14,2008,111.0,72.0,12.0, Івана Пулюя
215000.0,3,2389.0,2,5,1959,90.0,40.0,10.0, Українки
137000.0,3,1575.0,1,9,1970,87.0,59.0,13.0, Тютюнника
36000.0,1,1000.0,9,9,1980,36.0,19.0,7.0, Юрія Смолича
195000.0,4,1931.0,6,24,2014,101.0,70.0,15.0, Оболонський
60000.0,3,882.0,7,16,1975,68.0,44.0,8.0, Курбаса
87000.0,2,1338.0,16,17,2002,65.0,None,13.0, Верховинця
185000.0,2,2256.0,5,21,2015,82.0,61.0,12.0, Зарічна
210000.0,2,2442.0,9,23,2012,86.0,42.0,21.0, Дніпровська
135000.0,2,1776.0,11,25,2011,76.0,45.0,12.0, Коломийський
84000.0,3,944.0,8,26,None,89.0,43.0,18.0, Правди
160000.0,3,2000.0,21,25,2018,80.0,None,None, Каховська
292000.0,3,2454.0,10,11,None,119.0,None,17.0, Бойчука
53000.0,1,1104.0,8,25,None,48.0,14.0,19.0, Правди
115000.0,1,2738.0,6,24,2019,42.0,None,None, Маккейна
90900.0,1,1748.0,14,36,None,52.0,None,14.0, Перемоги
2100000.0,3,7292.0,7,11,2007,288.0,150.0,35.0, Грушевського
980000.0,6,2761.0,7,7,2010,355.0,320.0,33.0, Срібнокільська
91260.0,1,1738.0,29,36,None,None,17.0,None, Перемоги
118000.0,2,1573.0,16,22,2010,75.0,32.0,12.0, Урлівська
84100.0,2,1294.0,22,32,None,65.0,34.0,14.0, Заболотного
79700.0,1,2952.0,23,23,2012,27.0,15.0,5.0, Максимовича
220000.0,4,1746.0,16,23,2004,126.0,80.0,None, Бажана
155000.0,2,2214.0,9,10,2014,70.0,None,None, Сікорського
40000.0,1,1176.0,10,16,1973,34.0,None,8.0, Курбаса
68500.0,1,1593.0,11,27,None,43.0,14.0,16.0, Дніпровська
720000.0,4,4500.0,None,None,None,160.0,None,None, Драгомирова
64000.0,2,1231.0,3,12,1983,52.0,30.0,9.0, 
44000.0,2,1023.0,5,5,1960,43.0,27.0,6.0, Антонова
63000.0,3,1086.0,7,9,None,58.0,40.0,7.0, Бучми
64500.0,3,935.0,7,9,1970,69.0,45.0,10.0, Кубанської України
100000.0,2,1408.0,15,23,2007,71.0,30.0,12.0, Дніпровська
249999.0,3,2500.0,17,25,2017,100.0,None,None, Панельна
270000.0,4,1525.0,17,25,2005,177.0,112.0,18.0, Коновальця
52000.0,1,1238.0,4,4,None,42.0,17.0,14.0, Богатирська
50000.0,1,1562.0,9,9,1977,32.0,17.0,7.0, Оболонський
465000.0,4,3019.0,18,25,2005,154.0,None,None, Українки
125000.0,3,1623.0,3,24,2015,77.0,42.0,None, Бориса Гмирі
84000.0,2,1000.0,19,25,None,84.0,37.0,23.0, Правди
69000.0,1,1643.0,8,10,2018,42.0,12.0,20.0, Центральна
70000.0,2,1446.0,6,9,1968,None,30.0,8.0, Преображенська
260000.0,4,1781.0,24,24,2018,146.0,None,None, Коновальця
124860.0,2,2230.0,5,5,1959,56.0,30.0,9.0, Українки
135000.0,4,1688.0,5,5,1959,80.0,55.0,15.0, *** not found
170000.0,3,2068.0,4,5,1910,None,None,None, Велика Васильківська
84000.0,1,1680.0,12,26,2018,50.0,16.0,16.0, Липківського
612500.0,5,2300.0,10,11,None,None,None,38.0, Бойчука
46500.0,2,1257.0,5,5,1962,37.0,22.0,7.0, Васильківська
129000.0,3,1162.0,21,25,2007,111.0,58.0,14.0, Данькевича
89332.9,3,1146.5,1,4,None,None,None,None, Богатирська
99000.0,3,1375.0,9,10,1977,72.0,None,None, Українки
117000.0,3,1603.0,9,16,None,73.0,29.0,11.0, Гречка
1035900.0,5,4504.0,4,8,2016,230.0,75.0,78.0, Редутна
132000.0,3,1650.0,22,24,2015,80.0,None,None, Бориса Гмирі
340000.0,3,2833.0,2,18,2010,120.0,None,20.0, Драгомирова
31000.0,1,1192.0,2,5,1965,26.0,None,6.0, Туполєва
55000.0,3,859.0,1,9,1971,64.0,41.0,None, Кондратюка
43000.0,2,915.0,1,9,1971,47.0,30.0,7.0, Мінський
235000.0,4,1728.0,8,24,2007,136.0,81.0,17.0, Княжий Затон
105900.0,1,1925.0,22,26,2016,55.0,None,None, Герцена
49700.0,1,1012.0,19,25,2020,None,18.0,18.0, Балтійський
110000.0,3,1000.0,10,17,2010,110.0,61.0,16.0, Ернста
275000.0,2,3929.0,6,25,2010,70.0,None,25.0, Шаповала
220000.0,2,3607.0,2,5,None,61.0,30.0,10.0, Городецького
30000.0,1,602.0,22,25,None,None,None,None, Сім'ї Сосніних
